[ Tue Sep 26 22:53:49 2023 ]
0.0139704,0.0127336,-0.0797144,-3.58374,-7.57188,743.939,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.773497,-0.00108768,-0.0544633,-98.1162,173.231,712.083,-0,0,-0,0,0,0,0.559202,-0.241438,-1.20126,-0.0817816,1.6749,0.352459,10.1404,15.2697,-25.4101,26.943,15.9906,-42.9336,-24.1995,-3.53344,27.7329,
0.777497,-0.0280682,-0.0476954,-106.039,173.863,710.785,1.04719,-3.18328e-06,1.22877e-06,-127.999,269.041,680.46,0.00046745,-0.0234168,-0.000226153,-0.013036,0.00163351,-0.00368105,0.983507,-0.474751,-0.508756,1.34188,-1.55704,0.21516,0.275839,-1.44215,1.16631,
0.772754,-0.0199679,-0.0530892,-97.1141,176.484,710.749,1.0472,-1.6589e-06,7.67725e-07,-114.525,269.043,680.459,0.0244663,0.0353172,-0.0505027,-0.0158471,0.0288731,-0.0225642,-1.48332,1.63157,-0.148253,0.176133,-0.0813676,-0.0947654,-1.21891,1.14243,0.0764797,
0.767638,-0.00249239,-0.0596845,-87.9148,178.084,710.68,1.04719,-1.62888e-06,1.1546e-06,-101.053,269.044,680.47,0.0208368,0.0317682,-0.0435251,-0.00723545,0.0252482,-0.0276842,-1.33426,1.42503,-0.0907656,0.170504,-0.0876085,-0.0828954,-1.11736,1.29415,-0.176794,
0.763849,0.0229124,-0.0650463,-81.2568,179.621,710.461,1.04719,6.88545e-07,5.02308e-07,-87.5789,269.045,680.467,0.017709,0.0288352,-0.0374026,-2.59131e-05,0.0219443,-0.0319725,-1.21108,1.24967,-0.0385891,0.162531,-0.0925103,-0.0700201,-1.02468,1.41992,-0.395236,
0.768826,0.0426862,-0.0742132,-71.7644,184.511,710.047,1.0472,-2.65808e-06,1.03837e-06,-74.1046,269.045,680.46,0.0148305,0.0263762,-0.0316447,0.00607961,0.0187416,-0.0356055,-1.1078,1.09333,0.0144708,0.153371,-0.0966222,-0.0567487,-0.932177,1.52247,-0.590294,
0.757178,0.0641324,-0.0841991,-63.0988,182.849,710.085,1.04719,6.73846e-06,-8.34948e-07,-60.6326,269.036,680.458,0.0123038,0.0243898,-0.0264648,0.011063,0.0157545,-0.0385603,-1.02437,0.959714,0.0646582,0.142998,-0.0997518,-0.0432457,-0.844292,1.60264,-0.75835,
0.751209,0.0831116,-0.090608,-53.6601,183.289,710.107,1.0472,9.23376e-06,-2.44151e-06,-47.1596,269.038,680.455,0.00970781,0.0227378,-0.0210422,0.0152255,0.0126013,-0.0410347,-0.954989,0.830597,0.124392,0.133019,-0.103021,-0.0299985,-0.745688,1.66112,-0.915431,
0.744967,0.103197,-0.101271,-45.4197,183.374,709.902,1.04719,3.12924e-06,-4.76385e-06,-33.6843,269.041,680.46,0.00718707,0.0214618,-0.015682,0.0184622,0.00943768,-0.0429589,-0.901394,0.712113,0.189281,0.1231,-0.106241,-0.0168597,-0.64254,1.69771,-1.05517,
0.740394,0.115201,-0.109061,-35.0445,184.178,709.781,1.04719,3.60376e-06,-8.49508e-08,-20.2116,269.04,680.466,0.0047996,0.0205835,-0.010507,0.0206969,0.00633514,-0.0442822,-0.864509,0.606831,0.257678,0.113524,-0.109451,-0.00407299,-0.537136,1.71121,-1.17407,
0.734956,0.126802,-0.116295,-25.5627,184.577,709.727,1.0472,1.23625e-06,-2.51974e-08,-6.7372,269.042,680.463,0.00238276,0.0200381,-0.00523353,0.0220896,0.0031625,-0.0451073,-0.841601,0.507468,0.334132,0.104281,-0.113117,0.00883693,-0.42516,1.70361,-1.27845,
0.732223,0.130695,-0.126165,-13.8647,185.978,709.437,1.0472,-1.23625e-06,2.51974e-08,6.7372,269.042,680.463,0,0.0198593,0,0.0225465,0,-0.0453775,-0.834089,0.417045,0.417045,0.0956146,-0.117289,0.021674,-0.309274,1.67363,-1.36436,
0.728749,0.134169,-0.131573,-3.54976,186.824,709.188,1.04719,-3.60376e-06,8.49508e-08,20.2116,269.04,680.466,-0.00238276,0.0200381,0.00523353,0.0220896,-0.0031625,-0.0451073,-0.841601,0.334132,0.507468,0.0874487,-0.122073,0.0346246,-0.189334,1.62171,-1.43237,
0.728782,0.13573,-0.134978,5.92938,188.354,708.823,1.04719,-3.12924e-06,4.76385e-06,33.6843,269.041,680.46,-0.0047996,0.0205835,0.010507,0.0206969,-0.00633514,-0.0442822,-0.864509,0.257678,0.606831,0.0796291,-0.127487,0.0478574,-0.0649992,1.54723,-1.48223,
0.818925,0.0913901,-0.0942295,14.7287,157.739,714.874,1.0472,-3.0609e-06,5.65184e-06,47.1578,269.041,680.458,-1.03993,0.189384,2.11434,-0.338277,-1.0712,0.170172,-7.95411,-33.8483,41.8024,-0.597817,0.886039,-0.288225,45.5257,-21.3102,-24.2156,
0.821008,0.103355,-0.0977273,28.7819,149.556,716.732,1.04719,1.84393e-07,6.94041e-08,60.6319,269.047,680.471,0.020797,0.0639029,-0.0427498,-0.0726521,0.0230944,0.0111495,-2.68392,2.09841,0.58551,-0.0464052,0.111131,-0.0647261,-0.844199,-0.0299571,0.874156,
0.824264,0.109424,-0.0978246,43.7019,144.207,717.868,1.04721,-6.55018e-06,1.336e-05,74.1037,269.036,680.45,0.0254757,0.0606104,-0.0524704,-0.0665484,0.0280963,0.00729062,-2.54564,2.19945,0.346189,-0.0137783,0.0692077,-0.0554297,-1.07325,0.153419,0.919827,
0.824375,0.112661,-0.101856,57.6898,140.113,718.609,1.0472,2.88653e-06,1.50829e-05,87.576,269.04,680.456,0.030266,0.0565968,-0.0624566,-0.0590256,0.0330676,0.00260679,-2.37707,2.2894,0.0876663,0.0179514,0.0196221,-0.0375734,-1.31375,0.366554,0.947198,
0.822227,0.11472,-0.102058,70.7973,137.538,719.127,1.0472,-1.8987e-06,1.13909e-06,101.053,269.043,680.462,0.0349455,0.0519593,-0.0722332,-0.0502404,0.0377364,-0.00282146,-2.18229,2.36222,-0.17993,0.0475867,-0.0370658,-0.0105211,-1.55483,0.603474,0.951352,
0.819234,0.114819,-0.106426,84.2049,136.351,719.017,1.04721,-3.91016e-06,3.46552e-06,114.525,269.044,680.463,0.0394612,0.0468075,-0.0816773,-0.0403737,0.0420552,-0.00883168,-1.96591,2.41828,-0.452368,0.0728101,-0.0969505,0.0241404,-1.79306,0.860347,0.932712,
0.814119,0.119397,-0.113402,96.7827,136.361,718.539,1.0472,3.82367e-07,-6.65711e-07,128.001,269.047,680.465,0.0443083,0.0409265,-0.091756,-0.0289434,0.0464777,-0.0157031,-1.71891,2.47109,-0.752171,0.0935011,-0.160753,0.0672515,-2.04992,1.15452,0.895408,
