[ Mon Oct  9 17:01:50 2023 ]
1696842111.79633,-0.00822751,0.0312061,-0.0146003,1.47694,19.599,766.188,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326974,0.126841,0.0334894,0.101466,0.11224,-0.0587578,-0.257569,0.112007,0.132439,
1696842161.56099,-0.00817825,0.0312226,-0.0145702,1.44999,19.6046,766.195,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.0736,-0.7018,0.0552,0.6825,0.4148,0.8645,29.4756,-17.4149,-12.0607,-16.4917,39.0518,-22.5601,-0.6203,-0.497402,1.1177,-0.0567879,0.947375,0.598748,0.642136,0.0424253,0.568203,-0.112254,0.119552,0.0842464,
1696842163.78366,0.342158,0.526553,0.00742365,-231.434,79.6001,705.869,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.0156634,-0.0375284,-0.00644018,-0.0126869,-0.000150449,0.0010715,1.57619,-1.35782,-0.218371,0.980353,-2.25924,1.27889,-0.548015,-1.66434,2.21235,-0.0493308,0.947375,0.575044,0.578965,0.0537466,0.451821,-0.135198,0.145961,0.073125,
1696842164.87109,0.327093,0.485488,0.00447877,-242.826,84.4856,700.785,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.00757024,-0.0185323,-0.00160828,-0.000482821,0.00143344,0.00512316,0.778357,-0.664531,-0.113826,0.237864,-0.659532,0.421669,-0.24096,-0.618624,0.859583,-0.0493308,0.964629,0.576867,0.582681,0.048086,0.47247,-0.129462,0.144075,0.0786857,
1696842165.7347,0.316729,0.472088,0.00906384,-247.386,85.9831,698.704,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.0038559,-0.0118462,0.000557728,0.00386498,0.00218105,0.00658539,0.497539,-0.38902,-0.108519,0.014749,-0.0711351,0.0563862,-0.0782101,-0.267616,0.345826,-0.0530593,0.999138,0.613335,0.595687,0.0461991,0.493118,-0.121814,0.153506,0.0805392,
1696842166.03836,0.316407,0.468733,0.007835,-250.187,86.6211,697.253,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0.0549236,0.995303,0.629746,0.599403,0.0461991,0.502504,-0.110342,0.153506,0.0805392,
1696842166.53414,0.316411,0.468633,0.00784596,-250.577,86.8787,696.93,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.00317211,-0.00888535,0.000971177,0.0056542,0.00227428,0.00714133,0.373185,-0.301972,-0.0712129,-0.123825,0.155377,-0.0315514,-0.0674694,-0.0959082,0.163378,-0.051195,1.02214,0.655274,0.63842,0.0499729,0.528784,-0.0969578,0.147847,0.0749785,
1696842167.03002,0.314938,0.470541,0.0101381,-252.957,87.3544,695.564,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.00301411,-0.00870427,0.00105962,0.00576842,0.00230061,0.00717942,0.365579,-0.292422,-0.0731573,-0.127188,0.172453,-0.0452654,-0.0594298,-0.0877934,0.147223,-0.0474665,1.0394,0.664391,0.651426,0.048086,0.562572,-0.0950457,0.145961,0.073125,
1696842167.52576,0.310771,0.469977,0.0114851,-255.049,87.1498,694.308,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.00236015,-0.00746035,0.00143919,0.00655987,0.0024212,0.00743269,0.313335,-0.242513,-0.0708213,-0.169664,0.279358,-0.109693,-0.0315255,-0.0223099,0.0538354,-0.0605164,1.0509,0.669861,0.664432,0.0443122,0.573835,-0.102694,0.142188,0.0768321,
1696842168.0376,0.310117,0.469526,0.0119291,-256.743,87.1055,693.027,0.400574,0.843681,-0.00843619,-364.565,110.247,612.989,-0.00149575,-0.00591132,0.0019816,0.00770766,0.00262269,0.00786874,0.248276,-0.178543,-0.0697326,-0.227042,0.426106,-0.199064,0.00699424,0.0639174,-0.0709116,-0.0623807,1.07199,0.680802,0.67558,0.0443122,0.579466,-0.116078,0.132757,0.0805392,
