[ xi = -0.3617    0.7310    0.7181   -1.5203   -1.0503    1.7519 ]
[ Sun Sep 24 18:17:38 2023 ]
-0.00736225,0.0240683,0.0010992,7.64948,-2.18698,756
-0.670474,0.49098,-0.187333,-151.868,-97.7796,712.126
-0.640783,0.548152,-0.184482,-141.133,-98.7859,714.498
-0.625541,0.58704,-0.174659,-131.328,-103.932,716.835
-0.611579,0.619428,-0.170243,-127.281,-106.532,718.27
-0.605545,0.641756,-0.167005,-124.945,-110.653,718.95
-0.598192,0.664845,-0.160559,-126.339,-114.47,718.832
-0.597472,0.678841,-0.161851,-127.496,-117.609,718.574
-0.592099,0.693709,-0.157836,-130.816,-119.691,717.903
-0.616937,0.695717,-0.150045,-129.413,-130.279,717.785
-0.590365,0.710907,-0.159038,-134.867,-122.58,717.181
-0.61904,0.709146,-0.148564,-133.144,-134.709,716.753
-0.592876,0.726789,-0.158047,-140.438,-126.151,716.104
-0.619573,0.723181,-0.147295,-138.875,-137.283,715.524
-0.618327,0.732361,-0.147467,-142.575,-138.44,714.742
-0.592993,0.75061,-0.158404,-150.516,-130.111,713.774
-0.620158,0.745617,-0.147327,-148.891,-140.768,713.151
-0.595049,0.763268,-0.156873,-156.508,-131.864,712.383
-0.59568,0.769233,-0.157124,-159.022,-132.62,711.776
-0.624673,0.765379,-0.145571,-157.541,-143.68,711.219
-0.600513,0.783907,-0.156068,-165.898,-135.223,710.313
-0.601363,0.787484,-0.157481,-168.041,-135.789,709.488
-0.627556,0.783186,-0.148013,-167.135,-146.29,708.844
-0.601968,0.802165,-0.15707,-174.933,-137.636,707.946
-0.628978,0.795994,-0.147602,-173.2,-147.957,707.3
-0.604915,0.825729,-0.159043,-185.158,-139.405,705.786
-0.603222,0.814656,-0.158817,-181.607,-138.436,706.22
-0.60776,0.822397,-0.15727,-184.99,-140.371,705.259
-0.608042,0.824002,-0.158611,-186.205,-140.41,704.812
-0.633782,0.821876,-0.149609,-185.273,-150.433,704.116
-0.61088,0.848654,-0.157249,-196.271,-142.637,702.383
-0.609489,0.853602,-0.16084,-198.874,-142.282,701.798
-0.609366,0.857501,-0.162268,-201.014,-142.528,701.162
-0.610532,0.859383,-0.164514,-202.372,-143.121,700.55
-0.61314,0.863812,-0.160928,-204.464,-144.585,699.839
-0.613229,0.856404,-0.161838,-201.93,-144.521,700.155
-0.615689,0.87399,-0.161851,-208.788,-145.858,698.621
-0.61844,0.875683,-0.160558,-210.11,-146.722,698.082
-0.615613,0.879676,-0.164887,-211.768,-145.792,697.722
-0.618004,0.881751,-0.163463,-212.856,-146.472,697.297
-0.616744,0.88494,-0.163079,-214.455,-146.067,696.874
-0.617304,0.875394,-0.163394,-211.11,-146.078,697.358
-0.618833,0.876082,-0.160585,-211.737,-146.891,696.932
-0.619688,0.893104,-0.164562,-218.46,-147.799,695.386
-0.619202,0.894849,-0.162793,-219.605,-148,694.901
-0.619012,0.898789,-0.164056,-221.954,-148.546,694.047
-0.620394,0.902372,-0.164618,-224.348,-149.798,693.152
-0.617601,0.906125,-0.166317,-225.876,-149.024,692.762
-0.618582,0.908964,-0.165487,-227.108,-149.269,692.386
-0.620778,0.911341,-0.164379,-228.139,-149.99,692.013
-0.621847,0.9128,-0.165339,-228.832,-150.271,691.756
-0.621914,0.913264,-0.165315,-229.422,-150.236,691.514
-0.624427,0.914987,-0.162216,-230.553,-150.833,691.104
-0.624922,0.916767,-0.162857,-231.604,-150.794,690.897
-0.622173,0.917706,-0.163673,-232.275,-149.43,690.837
-0.625408,0.916835,-0.162674,-232.139,-150.233,690.758
-0.624517,0.918874,-0.160915,-233.043,-149.76,690.55
-0.627669,0.918009,-0.159868,-233.445,-150.57,690.337
-0.62585,0.919448,-0.160168,-234.129,-150.022,690.214
-0.628473,0.919553,-0.158721,-234.356,-150.744,690.08
-0.627289,0.922249,-0.160833,-235.531,-150.033,689.939
-0.627379,0.923433,-0.159146,-236.101,-150.021,689.799
-0.62407,0.92314,-0.15853,-236.21,-148.575,689.873
-0.626793,0.922809,-0.15747,-236.245,-149.938,689.679
-0.623651,0.9256,-0.157806,-237.149,-149.075,689.489
-0.623007,0.926116,-0.156688,-237.542,-149.016,689.383
-0.625336,0.929076,-0.155221,-238.748,-150.388,688.88
-0.624014,0.929826,-0.154721,-239.218,-150.365,688.581
-0.624143,0.932204,-0.155604,-240.296,-150.807,688.17
-0.626029,0.933586,-0.154389,-240.957,-151.925,687.703
-0.623544,0.935541,-0.154311,-242.059,-151.179,687.418
-0.624594,0.935693,-0.154674,-242.411,-151.444,687.247
-0.625043,0.937976,-0.15368,-243.435,-151.73,686.909
-0.624257,0.941083,-0.154012,-244.689,-151.627,686.568
-0.626161,0.941382,-0.1533,-245.066,-152.475,686.306
-0.627657,0.94218,-0.151706,-245.504,-153.151,686.008
-0.624143,0.942738,-0.151822,-246.021,-151.902,685.837
-0.624921,0.944756,-0.153594,-246.941,-152.067,685.603
-0.626284,0.944385,-0.151411,-247.184,-152.714,685.284
-0.628839,0.94482,-0.15025,-247.532,-153.676,685.071
-0.628512,0.946145,-0.150799,-248.133,-153.541,684.893
-0.628304,0.949286,-0.151293,-249.443,-153.579,684.552
-0.624812,0.951865,-0.151741,-250.743,-152.348,684.258
-0.623773,0.952071,-0.151942,-251.009,-152.09,684.158
-0.624549,0.953173,-0.15136,-251.579,-152.34,683.939
-0.62962,0.954098,-0.149032,-252.127,-154.3,683.545
-0.62805,0.954434,-0.148688,-252.684,-153.769,683.374
-0.624884,0.95601,-0.149573,-253.501,-152.597,683.215
-0.624715,0.957953,-0.152335,-254.346,-152.274,683.067
-0.62381,0.95826,-0.150126,-254.73,-151.913,682.99
-0.623963,0.958777,-0.149973,-255.016,-151.946,682.884
-0.624587,0.959661,-0.148928,-255.401,-152.147,682.742
-0.627442,0.960858,-0.147857,-255.963,-153.205,682.423
-0.624257,0.962304,-0.148168,-256.555,-151.908,682.377
-0.625584,0.962808,-0.147063,-256.939,-152.442,682.168
