[ Sat Sep 30 22:07:06 2023 ]
0.0173061,0.010402,-0.0575995,-6.73338,10.2331,733.132,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.833932,0.117854,-0.0586609,10.6823,195.767,685.569,-0,0,-0,0,0,0,-0.556614,0.250829,0.84022,-0.287185,0.765608,0.0496931,-10.5348,-14.9784,25.5132,27.8966,15.5982,-43.4948,11.9957,-5.50883,-6.48682,
0.785963,0.120268,-0.0539141,7.14843,206.426,682.318,1.0472,-8.25319e-08,-4.88204e-07,51.2002,310.117,644.366,-0.0343184,-0.00090597,-0.0184385,-0.000710865,-0.00462102,-0.000462995,0.0380508,-1.26729,1.22924,-1.48212,-0.906309,2.38843,-2.17033,0.694032,1.4763,
0.764252,0.1158,-0.0566213,9.99347,209.318,681.312,1.0472,-8.25319e-08,-4.88204e-07,51.2002,310.117,644.366,-0.0142807,0.00169625,-0.00562553,0.00049144,-0.00044797,0.000110547,-0.0712423,-0.483811,0.555053,-0.623446,-0.20168,0.825126,-0.839314,0.372291,0.467023,
0.758519,0.121114,-0.0535669,8.5123,210.924,680.875,1.0472,-8.25319e-08,-4.88204e-07,51.2002,310.117,644.366,-0.00672878,0.00089222,-0.000756779,-7.96082e-05,0.00112481,-0.000103634,-0.0374732,-0.22601,0.263483,-0.194532,-0.0633899,0.257922,-0.315544,0.1396,0.175943,
0.756178,0.118127,-0.0570833,10.3734,211.756,680.443,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00392123,0.000529808,-0.000351317,-3.01122e-05,0.00202921,-0.000257663,-0.022252,-0.131501,0.153753,-0.0683505,-0.0226728,0.0910233,-0.180365,0.081096,0.0992691,
0.758086,0.124257,-0.0564665,7.70288,213.046,680.074,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00286459,-6.46028e-05,0.00030033,-0.000373511,0.00221963,-0.000397537,0.00271332,-0.10555,0.102837,0.0175821,-0.0379312,0.0203491,-0.102867,0.0195441,0.0833233,
0.758608,0.124438,-0.0559042,7.99937,213.311,679.93,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00228495,0.000357311,0.000604014,-0.00013505,0.00230364,-0.0002959,-0.015007,-0.0756069,0.090614,0.0191806,0.00603883,-0.0252195,-0.0711476,0.0329183,0.0382292,
0.758583,0.124277,-0.0559671,8.17415,213.332,679.822,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00212221,3.48095e-05,0.000684955,-0.000312623,0.00231512,-0.000369624,-0.001462,-0.0764604,0.0779224,0.0445303,-0.0129421,-0.0315882,-0.0574216,0.0096815,0.0477401,
0.759104,0.124093,-0.0564245,7.96855,213.539,679.721,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00208117,-5.90757e-05,0.000687914,-0.000361361,0.00230638,-0.000390127,0.00248118,-0.076939,0.0744578,0.0507308,-0.0188737,-0.0318571,-0.0545613,0.00342044,0.0511409,
0.757165,0.125226,-0.0555076,7.71213,212.971,679.672,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00206364,0.000135347,0.000678529,-0.000249864,0.00230129,-0.000343782,-0.00568458,-0.0722185,0.0779031,0.0394796,-0.00492685,-0.0345527,-0.0564555,0.0153772,0.0410783,
0.757619,0.125116,-0.0555266,7.74607,213.15,679.545,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00193201,4.50243e-05,0.000722166,-0.000294474,0.00229905,-0.000361952,-0.00189102,-0.0693275,0.0712185,0.0490768,-0.00848385,-0.0405929,-0.048222,0.00753411,0.0406879,
0.757859,0.124804,-0.0556716,7.76605,213.229,679.439,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.0018993,4.30129e-05,0.000718928,-0.000291649,0.00228995,-0.000360867,-0.00180654,-0.06818,0.0699865,0.0495655,-0.00811635,-0.0414491,-0.047009,0.00714289,0.0398661,
0.758208,0.124795,-0.0553857,7.7938,213.341,679.338,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00188815,0.000103283,0.000701508,-0.00025377,0.00227747,-0.000345137,-0.00433789,-0.0665087,0.0708466,0.0453954,-0.00389117,-0.0415043,-0.0479841,0.0111066,0.0368775,
0.756629,0.125132,-0.0567303,7.68852,212.753,679.33,1.0472,-1.45506e-06,4.13383e-07,51.1939,310.85,644.79,-0.00187723,8.41362e-05,0.000688519,-0.000260794,0.00226638,-0.000348259,-0.00353372,-0.0665136,0.0700473,0.0459825,-0.00523638,-0.0407461,-0.0478788,0.0101034,0.0377754,
0.758786,0.124158,-0.056767,7.94131,213.782,679.079,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.00211709,-5.816e-05,0.000291671,-0.000279832,0.00204818,-0.00035804,0.00244272,-0.0782265,0.0757837,0.0284078,-0.0242705,-0.00413728,-0.0730378,0.0128823,0.0601555,
0.756943,0.125214,-0.0572326,7.63583,213.215,679.107,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.00191269,2.22259e-06,0.000411769,-0.000248027,0.0020855,-0.000344309,-9.33486e-05,-0.0695236,0.0696169,0.0347682,-0.0148926,-0.0198756,-0.0602881,0.0118592,0.0484289,
0.758422,0.120512,-0.0542422,9.29078,213.982,678.863,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.00184604,-4.60005e-05,0.000433699,-0.000272105,0.00208464,-0.000354353,0.00193202,-0.0681123,0.0661802,0.0397857,-0.0168826,-0.0229031,-0.0560972,0.00773338,0.0483639,
0.757185,0.121823,-0.0551585,8.91457,213.595,678.85,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.00167705,-0.000107439,0.000535812,-0.000308123,0.00211493,-0.000369294,0.00451244,-0.0632556,0.0587431,0.0515388,-0.0169889,-0.0345499,-0.0441729,-7.34068e-06,0.0441803,
0.759614,0.120828,-0.0544746,9.23201,214.521,678.591,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.00157776,-9.84979e-05,0.00057535,-0.000300542,0.00211964,-0.000365898,0.00413691,-0.0594566,0.0553197,0.0547729,-0.014141,-0.0406318,-0.0385515,-0.00134941,0.0399009,
0.758977,0.12113,-0.0541493,9.04759,214.42,678.454,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.00149434,-7.75452e-05,0.00060903,-0.000286838,0.00212432,-0.00036002,0.0032569,-0.0559821,0.0527252,0.0567565,-0.0107919,-0.0459646,-0.0339605,-0.00166383,0.0356243,
0.761431,0.123088,-0.0567812,8.24782,215.215,678.174,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.001358,-1.65118e-05,0.000651513,-0.000246938,0.00212299,-0.000342498,0.000693496,-0.0497414,0.0490479,0.0577371,-0.00356715,-0.05417,-0.0273002,-0.000249032,0.0275493,
0.760616,0.120657,-0.0542656,9.11837,215.089,678.113,1.0472,-2.06623e-06,1.9556e-06,51.1744,311.577,645.215,-0.00138745,2.29008e-05,0.000581278,-0.000214745,0.00208217,-0.000328655,-0.000961832,-0.0499848,0.0509466,0.0511947,-0.00221306,-0.0489817,-0.0319456,0.00400896,0.0279366,
