----------------------------------------------------------------------------------------
PATH_LINE

--------------------------------------------
>> cost = 0.0463

0.559200296007108,-0.241438243850442,-1.20125797473543,-0.0817800189005414,1.67489929066554,0.352457686300022
0.575674358680601,-0.217861445242039,-1.23519504550668,-0.0932187617278973,1.69424973480725,0.338301882510661
0.590493883062273,-0.195913918394407,-1.26596698721381,-0.100722530422638,1.7119773149185,0.321807319377724
0.603837665112601,-0.175396885200687,-1.29388758387159,-0.104739202446027,1.72820481832788,0.303238844782609
0.615843244154647,-0.156141957162426,-1.31919062235341,-0.105653170011865,1.74302005810911,0.28282495619098
0.626588600424236,-0.138012392960428,-1.34199361687179,-0.103781905176398,1.75645792756121,0.260754274788084
0.636151486010237,-0.120877184352899,-1.36241544129189,-0.0994333646641364,1.76855634880583,0.23721089550608
0.644583637293647,-0.104618739554803,-1.38052548864138,-0.0928886728733927,1.77933166881221,0.212363014976892
0.651837337270734,-0.0891467499923528,-1.3961986965694,-0.0843676917651278,1.78870965481196,0.186336045429818
0.658147212855501,-0.0743042452171232,-1.40987143560194,-0.0742515664071601,1.79688558561078,0.159371963487344
0.663335522153532,-0.0600345090937811,-1.42116706978609,-0.062686140474206,1.80366874089117,0.131543979358182
0.667386206814574,-0.0462331974921354,-1.4300325438194,-0.0499299008488803,1.80902461903492,0.103001643145046
0.670528962092834,-0.0327653472700726,-1.43690455598261,-0.0363236371320491,1.81315487104169,0.0739671549465036
0.67254760066764,-0.0195606013012031,-1.44134261576573,-0.0220455926961592,1.81584256899548,0.0445264419253296
0.673594688467717,-0.00650285607018182,-1.4436379969964,-0.00739297320497845,1.81722416110496,0.0148692068986385
0.673594688467717,0.00650285607018161,-1.4436379969964,0.00739297320497831,1.81722416110496,-0.0148692068986387
0.672547600668569,0.0195606013009507,-1.4413426157676,0.0220455926967593,1.81584256899642,-0.0445264419256594
0.670480818561722,0.032771087349845,-1.43680953150731,0.0363087741278567,1.81310905846127,-0.0739540806729322
0.667386206796862,0.0462331974942058,-1.4300325437833,0.049929900844171,1.80902461901681,-0.103001643141308
0.663335522153531,0.060034509093781,-1.42116706978609,0.0626861404742058,1.80366874089117,-0.131543979358183
0.65809308411919,0.0743150309006625,-1.40976419219265,0.0742246390820816,1.7968349651636,-0.15934993587756
0.651902649023225,0.0891311248311781,-1.39632795241945,0.084404797981189,1.78877133589905,-0.186362742039652
0.644583637293647,0.104618739554803,-1.38052548864138,0.0928886728733927,1.77933166881221,-0.212363014976892
0.636105652083648,0.120891102531286,-1.36232471889669,0.0994015917553957,1.76851284890716,-0.237189896359949
